54.573128353175505, 38.2253000780842
54.58310046057306, 37.36910520447171
54.750316474402474, 38.48345303109022
56.04192415460652, 37.373230794885046
55.02185870254011, 38.224817673416254
54.99813336116691, 38.59375977499365
55.948344408241944, 36.36553902295663
57.02435559837482, 38.02748814698705
56.00550478116924, 36.87288593399375
55.50333476043777, 36.711633093985974
55.765211520925234, 36.83928427859696
54.87893562756914, 37.799511827812076
56.2173716654326, 37.7483026887756
55.50318286443382, 36.42904617911988
56.4953083718677, 38.4934011699411
54.976323408088994, 37.7870863534371
55.123796499362, 38.792270352531894
56.69596920083843, 37.6834250761433
56.88577988704102, 37.19679302008284
55.191936425052546, 37.41804998432024
56.48463777875338, 36.50453856547193
54.98981320741789, 37.78938661899696
55.19122379709346, 37.29908004490951
56.316594704587466, 37.37622110105365
55.774001705176204, 36.59583131434382
56.62673781184714, 37.765621140928694
56.50444786105576, 37.48355827776244
54.60242702089328, 37.316164313648564
56.23054103144365, 37.12946958209611
56.12193913533359, 36.55107990647131
55.38017832446643, 36.601450160031185
55.655716849279294, 38.11521029318961
55.69334996275721, 37.50512152887159
56.593127050699316, 38.41149371665402
56.76847540334758, 37.68640138388758
55.435599948928704, 37.63609999599463
54.9219605679766, 37.92943248016595
55.06950136510947, 38.68750681643953
56.67729838517181, 38.46979247361312
55.27276703657173, 36.89975548315079
54.789500623891335, 36.88118947353006
56.78239122590181, 38.42184566865145
56.13895571613626, 36.55015745052885
54.64055296637329, 37.13775452863375
56.90227596538912, 37.127899377730046
54.966604072236244, 37.86039372700145
55.78364820249317, 37.44904496017689
56.73281012924285, 37.79704189375932
55.22144094266814, 38.60117069677717
56.52453730644584, 37.353456283969145
56.14547720157151, 38.47004731200108
54.72753565972867, 38.41605830410628
55.78008891982636, 38.17746449953774
54.58604110223357, 38.24765734942666
55.31784885666538, 37.346963203630274
55.10562865724681, 36.45636917902925
56.031392170631854, 37.191119108784605
56.87577442674885, 37.53387486108257
54.900003554859126, 38.2903462859742
56.46867063736105, 37.68080454354113
55.96999825996779, 37.35381466688549
55.933100608394014, 36.61575783249723
56.87946964727662, 37.21452215007693
54.58746361548029, 37.8954012451538
57.05890097761934, 37.57812018933367
55.787457999684946, 37.450082662301696
54.870693547065656, 38.306979690256874
55.471921923369734, 37.36571686081547
56.34670807818575, 36.91552336741273
56.56634928216593, 37.95743733320228
55.3961931922992, 37.18140478087791
56.258496434657225, 37.54877342311334
56.898733615772535, 37.48472856742093
55.26460724308286, 38.70650089107468
55.70939177864646, 37.348150088422
54.97859817589374, 37.45365551764545
56.54208349219074, 37.99906219708744
55.63251478971035, 37.69698665939441
55.20102388285953, 37.73338828445746
56.511491501588814, 36.59901197256719
56.42999465027001, 37.685045707794515
55.282137215487474, 37.30758770525118
56.206150635972065, 37.4201027968289
55.382332758219576, 36.391929196177244
56.83208612845563, 38.08898573529118
56.863751425392664, 36.93216242649854
55.01663652920226, 37.17653353453486
55.24139839612384, 37.99999544261674
54.68186443495621, 37.290476159962346
56.26112617546602, 37.94754418303327
55.163777688576936, 38.56627356741616
56.88673012846128, 37.98947453741511
56.406459224719676, 37.004644013553744
55.76137580615442, 36.95382338061558
56.7530389382337, 38.13494164314905
55.04978155719743, 36.74931688497175
55.57607677599749, 37.60700131430564
55.50241094155383, 36.51333072264626
54.80362023908454, 37.77995731992651
54.77087319382731, 37.18776263454482
54.97105993779028, 37.57818282035944
55.669792369996784, 37.40971702011874
56.17406684985635, 38.8348109812973
55.539797550069075, 38.121555746493506
